,link,title,year,marketing_year,drive_away_price,ex_gov_price,price_text,price_info,kms,id,category,make,model,badge,state,body_style,transmission,engine,seller_type,build_date,odometer
62,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21089006/?Cr=62,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,,39990.0,"$39,990*",Excl. Govt. Charges,38090,OAG-AD-21089006,dealer,Subaru,Outback,2.5i 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"38,090 km"
63,https://www.carsales.com.au/cars/details/2020-subaru-outback-3-6r-5gen-auto-awd-my20/OAG-AD-20514328/?Cr=63,2020 Subaru Outback 3.6R 5GEN Auto AWD MY20,2020,MY20,,39990.0,"$39,990*",Excl. Govt. Charges,93336,OAG-AD-20514328,dealer,Subaru,Outback,3.6R 5GEN  AWD,QLD,SUV,Automatic,6cyl 3.6L Petrol,Dealer Used Car,,"93,336 km"
64,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-0d-5gen-auto-awd-my19/OAG-AD-20754413/?Cr=64,2019 Subaru Outback 2.0D 5GEN Auto AWD MY19,2019,MY19,,39990.0,"$39,990*",Excl. Govt. Charges,49880,OAG-AD-20754413,dealer,Subaru,Outback,2.0D 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"49,880 km"
65,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-20846711/?Cr=65,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,,39990.0,"$39,990*",Excl. Govt. Charges,59517,OAG-AD-20846711,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"59,517 km"
66,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-x-5gen-auto-awd-my19/OAG-AD-21394589/?Cr=66,2019 Subaru Outback 2.5i-X 5GEN Auto AWD MY19,2019,MY19,,39990.0,"$39,990*",Excl. Govt. Charges,55156,OAG-AD-21394589,dealer,Subaru,Outback,2.5i-X 5GEN  AWD,ACT,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"55,156 km"
67,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21425303/?Cr=67,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,,39990.0,"$39,990*",Excl. Govt. Charges,55848,OAG-AD-21425303,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"55,848 km"
68,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-premium-5gen-auto-awd-my20/OAG-AD-21425433/?Cr=68,2020 Subaru Outback 2.5i Premium 5GEN Auto AWD MY20,2020,MY20,,39990.0,"$39,990*",Excl. Govt. Charges,60564,OAG-AD-21425433,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,TAS,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"60,564 km"
69,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21436181/?Cr=69,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,,39990.0,"$39,990*",Excl. Govt. Charges,75503,OAG-AD-21436181,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,SA,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"75,503 km"
70,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-0d-premium-5gen-auto-awd-my20/OAG-AD-21053465/?Cr=70,2019 Subaru Outback 2.0D Premium 5GEN Auto AWD MY20,2019,MY20,,39999.0,"$39,999*",Excl. Govt. Charges,71099,OAG-AD-21053465,dealer,Subaru,Outback,2.0D Premium 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"71,099 km"
71,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-x-5gen-auto-awd-my20/OAG-AD-21408167/?Cr=71,2020 Subaru Outback 2.5i-X 5GEN Auto AWD MY20,2020,MY20,41990.0,40251.0,"$41,990 Drive Away","$40,251 Excl. Est. Govt. Charges",61170,OAG-AD-21408167,dealer,Subaru,Outback,2.5i-X 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"61,170 km"
72,https://www.carsales.com.au/cars/details/2019-subaru-outback-3-6r-5gen-auto-awd-my20/SSE-AD-13663881/?Cr=72,2019 Subaru Outback 3.6R 5GEN Auto AWD MY20,2019,MY20,,40880.0,"$40,880*",Excl. Govt. Charges,85678,SSE-AD-13663881,private,Subaru,Outback,3.6R 5GEN  AWD,VIC,SUV,Automatic,6cyl 3.6L Petrol,Private Seller Car,,"85,678 km"
73,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-premium-5gen-auto-awd-my20/OAG-AD-21433778/?Cr=73,2020 Subaru Outback 2.5i Premium 5GEN Auto AWD MY20,2020,MY20,,40950.0,"$40,950*",Excl. Govt. Charges,81225,OAG-AD-21433778,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"81,225 km"
74,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my20/OAG-AD-21161210/?Cr=74,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY20,2019,MY20,,40990.0,"$40,990*",Excl. Govt. Charges,52724,OAG-AD-21161210,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"52,724 km"
75,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-5gen-auto-awd-my20/OAG-AD-20975481/?Cr=75,2020 Subaru Outback 2.5i 5GEN Auto AWD MY20,2020,MY20,,40990.0,"$40,990*",Excl. Govt. Charges,20980,OAG-AD-20975481,dealer,Subaru,Outback,2.5i 5GEN  AWD,WA,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"20,980 km"
76,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my20/SSE-AD-13953167/?Cr=76,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY20,2019,MY20,,40990.0,"$40,990*",Excl. Govt. Charges,19600,SSE-AD-13953167,private,Subaru,Outback,2.5i Premium 5GEN  AWD,QLD,SUV,Automatic,4cyl 2.5L Petrol,Private Seller Car,,"19,600 km"
77,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-20840158/?Cr=77,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,,40999.0,"$40,999*",Excl. Govt. Charges,44321,OAG-AD-20840158,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"44,321 km"
78,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-premium-5gen-auto-awd-my20/OAG-AD-21068849/?Cr=78,2020 Subaru Outback 2.5i Premium 5GEN Auto AWD MY20,2020,MY20,42450.0,41184.0,"$42,450 Drive Away","$41,184 Excl. Est. Govt. Charges",30866,OAG-AD-21068849,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,QLD,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"30,866 km"
79,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21331524/?Cr=79,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,42990.0,41209.0,"$42,990 Drive Away","$41,209 Excl. Est. Govt. Charges",15860,OAG-AD-21331524,dealer,Subaru,Outback,2.5i 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"15,860 km"
80,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-premium-5gen-auto-awd-my20/OAG-AD-21447714/?Cr=80,2020 Subaru Outback 2.5i Premium 5GEN Auto AWD MY20,2020,MY20,42990.0,41209.0,"$42,990 Drive Away","$41,209 Excl. Est. Govt. Charges",58521,OAG-AD-21447714,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"58,521 km"
81,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21307173/?Cr=81,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,42998.0,41217.0,"$42,998 Drive Away","$41,217 Excl. Est. Govt. Charges",26702,OAG-AD-21307173,dealer,Subaru,Outback,2.5i 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"26,702 km"
82,https://www.carsales.com.au/cars/details/2021-subaru-outback-awd-6gen-auto-awd-my21/SSE-AD-14102343/?Cr=82,2021 Subaru Outback AWD 6GEN Auto AWD MY21,2021,MY21,,41500.0,"$41,500*",Excl. Govt. Charges,43000,SSE-AD-14102343,private,Subaru,Outback,AWD 6GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Private Seller Car,,"43,000 km"
83,https://www.carsales.com.au/cars/details/2019-subaru-outback-3-6r-5gen-auto-awd-my19/AGC-AD-3677775/?Cr=83,2019 Subaru Outback 3.6R 5GEN Auto AWD MY19,2019,MY19,43490.0,41692.0,"$43,490 Drive Away","$41,692 Excl. Est. Govt. Charges",45562,AGC-AD-3677775,dealer,Subaru,Outback,3.6R 5GEN  AWD,VIC,SUV,Automatic,6cyl 3.6L Petrol,Dealer Used Car,,"45,562 km"
84,https://www.carsales.com.au/cars/details/2021-subaru-outback-awd-6gen-auto-awd-my21/OAG-AD-21460038/?Cr=84,2021 Subaru Outback AWD 6GEN Auto AWD MY21,2021,MY21,42990.0,41701.0,"$42,990 Drive Away","$41,701 Excl. Est. Govt. Charges",6708,OAG-AD-21460038,dealer,Subaru,Outback,AWD 6GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Demo,,"6,708 km"
85,https://www.carsales.com.au/cars/details/2023-subaru-outback-awd-6gen-auto-awd-my23/OAG-AD-21459111/?Cr=85,2023 Subaru Outback AWD 6GEN Auto AWD MY23,2023,MY23,42990.0,41701.0,"$42,990 Drive Away","$41,701 Excl. Est. Govt. Charges",3402,OAG-AD-21459111,dealer,Subaru,Outback,AWD 6GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Demo,,"3,402 km"
86,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21359916/?Cr=86,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,,41750.0,"$41,750*",Excl. Govt. Charges,26172,OAG-AD-21359916,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,ACT,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"26,172 km"
87,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my20/OAG-AD-21070843/?Cr=87,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY20,2019,MY20,43777.0,41971.0,"$43,777 Drive Away","$41,971 Excl. Est. Govt. Charges",79600,OAG-AD-21070843,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"79,600 km"
88,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21455752/?Cr=88,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,,41980.0,"$41,980*",Excl. Govt. Charges,30485,OAG-AD-21455752,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,SA,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"30,485 km"
89,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-0d-premium-5gen-auto-awd-my19/OAG-AD-21080798/?Cr=89,2019 Subaru Outback 2.0D Premium 5GEN Auto AWD MY19,2019,MY19,,41988.0,"$41,988*",Excl. Govt. Charges,80395,OAG-AD-21080798,dealer,Subaru,Outback,2.0D Premium 5GEN  AWD,WA,SUV,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"80,395 km"
90,https://www.carsales.com.au/cars/details/2019-subaru-outback-3-6r-5gen-auto-awd-my19/OAG-AD-21090496/?Cr=90,2019 Subaru Outback 3.6R 5GEN Auto AWD MY19,2019,MY19,,41990.0,"$41,990*",Excl. Govt. Charges,95544,OAG-AD-21090496,dealer,Subaru,Outback,3.6R 5GEN  AWD,SA,SUV,Automatic,6cyl 3.6L Petrol,Dealer Used Car,,"95,544 km"
91,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-premium-5gen-auto-awd-my20/OAG-AD-21360328/?Cr=91,2020 Subaru Outback 2.5i Premium 5GEN Auto AWD MY20,2020,MY20,,41990.0,"$41,990*",Excl. Govt. Charges,46277,OAG-AD-21360328,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,ACT,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"46,277 km"
92,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-premium-5gen-auto-awd-my20/OAG-AD-21359185/?Cr=92,2020 Subaru Outback 2.5i Premium 5GEN Auto AWD MY20,2020,MY20,,41990.0,"$41,990*",Excl. Govt. Charges,41464,OAG-AD-21359185,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,ACT,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"41,464 km"
93,https://www.carsales.com.au/cars/details/2021-subaru-outback-awd-6gen-auto-awd-my21/OAG-AD-21441491/?Cr=93,2021 Subaru Outback AWD 6GEN Auto AWD MY21,2021,MY21,43288.0,41993.0,"$43,288 Drive Away","$41,993 Excl. Est. Govt. Charges",13203,OAG-AD-21441491,dealer,Subaru,Outback,AWD 6GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"13,203 km"
94,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my20/SSE-AD-14033360/?Cr=94,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY20,2019,MY20,,42000.0,"$42,000*",Excl. Govt. Charges,70000,SSE-AD-14033360,private,Subaru,Outback,2.5i Premium 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Private Seller Car,,"70,000 km"
95,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/SSE-AD-14136886/?Cr=95,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,,42000.0,"$42,000*",Excl. Govt. Charges,48000,SSE-AD-14136886,private,Subaru,Outback,2.5i Premium 5GEN  AWD,QLD,SUV,Automatic,4cyl 2.5L Petrol,Private Seller Car,,"48,000 km"
96,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my20/OAG-AD-21408166/?Cr=96,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY20,2019,MY20,43990.0,42176.0,"$43,990 Drive Away","$42,176 Excl. Est. Govt. Charges",15080,OAG-AD-21408166,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"15,080 km"
97,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my20/OAG-AD-21331520/?Cr=97,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY20,2019,MY20,43990.0,42176.0,"$43,990 Drive Away","$42,176 Excl. Est. Govt. Charges",32238,OAG-AD-21331520,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"32,238 km"
98,https://www.carsales.com.au/cars/details/2020-subaru-outback-3-6r-5gen-auto-awd-my20/OAG-AD-21055155/?Cr=98,2020 Subaru Outback 3.6R 5GEN Auto AWD MY20,2020,MY20,44370.0,42539.0,"$44,370 Drive Away","$42,539 Excl. Est. Govt. Charges",67228,OAG-AD-21055155,dealer,Subaru,Outback,3.6R 5GEN  AWD,VIC,SUV,Automatic,6cyl 3.6L Petrol,Dealer Used Car,,"67,228 km"
99,https://www.carsales.com.au/cars/details/2021-subaru-outback-awd-6gen-auto-awd-my21/OAG-AD-21459335/?Cr=99,2021 Subaru Outback AWD 6GEN Auto AWD MY21,2021,MY21,43990.0,42674.0,"$43,990 Drive Away","$42,674 Excl. Est. Govt. Charges",5340,OAG-AD-21459335,dealer,Subaru,Outback,AWD 6GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Demo,,"5,340 km"
100,https://www.carsales.com.au/cars/details/2021-subaru-outback-awd-6gen-auto-awd-my21/OAG-AD-21323140/?Cr=100,2021 Subaru Outback AWD 6GEN Auto AWD MY21,2021,MY21,43991.0,42675.0,"$43,991 Drive Away","$42,675 Excl. Est. Govt. Charges",11571,OAG-AD-21323140,dealer,Subaru,Outback,AWD 6GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"11,571 km"
101,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-sports-premium-5gen-auto-awd-my20/OAG-AD-21049364/?Cr=101,2019 Subaru Outback 2.5i Sports Premium 5GEN Auto AWD MY20,2019,MY20,,42888.0,"$42,888*",Excl. Govt. Charges,52271,OAG-AD-21049364,dealer,Subaru,Outback,2.5i Sports Premium 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"52,271 km"
102,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-x-5gen-auto-awd-my19/OAG-AD-21260529/?Cr=102,2019 Subaru Outback 2.5i-X 5GEN Auto AWD MY19,2019,MY19,,42990.0,"$42,990*",Excl. Govt. Charges,27878,OAG-AD-21260529,dealer,Subaru,Outback,2.5i-X 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"27,878 km"
103,https://www.carsales.com.au/cars/details/2021-subaru-outback-awd-6gen-auto-awd-my21/OAG-AD-20990216/?Cr=103,2021 Subaru Outback AWD 6GEN Auto AWD MY21,2021,MY21,,42999.0,"$42,999*",Excl. Govt. Charges,16141,OAG-AD-20990216,dealer,Subaru,Outback,AWD 6GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"16,141 km"
104,https://www.carsales.com.au/cars/details/2019-subaru-outback-3-6r-5gen-auto-awd-my19/SSE-AD-13974968/?Cr=104,2019 Subaru Outback 3.6R 5GEN Auto AWD MY19,2019,MY19,,43000.0,"$43,000*",Excl. Govt. Charges,74565,SSE-AD-13974968,private,Subaru,Outback,3.6R 5GEN  AWD,VIC,SUV,Automatic,6cyl 3.6L Petrol,Private Seller Car,,"74,565 km"
105,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-premium-5gen-auto-awd-my20/OAG-AD-21382253/?Cr=105,2020 Subaru Outback 2.5i Premium 5GEN Auto AWD MY20,2020,MY20,44970.0,43114.0,"$44,970 Drive Away","$43,114 Excl. Est. Govt. Charges",64970,OAG-AD-21382253,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"64,970 km"
106,https://www.carsales.com.au/cars/details/2020-subaru-outback-3-6r-5gen-auto-awd-my20/OAG-AD-21111527/?Cr=106,2020 Subaru Outback 3.6R 5GEN Auto AWD MY20,2020,MY20,44990.0,43134.0,"$44,990 Drive Away","$43,134 Excl. Est. Govt. Charges",64828,OAG-AD-21111527,dealer,Subaru,Outback,3.6R 5GEN  AWD,VIC,SUV,Automatic,6cyl 3.6L Petrol,Dealer Used Car,,"64,828 km"
107,https://www.carsales.com.au/cars/details/2022-subaru-outback-awd-6gen-auto-awd-my22/SSE-AD-14136606/?Cr=107,2022 Subaru Outback AWD 6GEN Auto AWD MY22,2022,MY22,,43500.0,"$43,500*",Excl. Govt. Charges,10722,SSE-AD-14136606,private,Subaru,Outback,AWD 6GEN  AWD,SA,SUV,Automatic,4cyl 2.5L Petrol,Private Seller Car,,"10,722 km"
108,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-sports-premium-5gen-auto-awd-my20/SSE-AD-14040586/?Cr=108,2020 Subaru Outback 2.5i Sports Premium 5GEN Auto AWD MY20,2020,MY20,,43500.0,"$43,500*",Excl. Govt. Charges,48667,SSE-AD-14040586,private,Subaru,Outback,2.5i Sports Premium 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Private Seller Car,,"48,667 km"
109,https://www.carsales.com.au/cars/details/2021-subaru-outback-awd-6gen-auto-awd-my21/OAG-AD-21406486/?Cr=109,2021 Subaru Outback AWD 6GEN Auto AWD MY21,2021,MY21,44880.0,43537.0,"$44,880 Drive Away","$43,537 Excl. Est. Govt. Charges",14035,OAG-AD-21406486,dealer,Subaru,Outback,AWD 6GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"14,035 km"
110,https://www.carsales.com.au/cars/details/2021-subaru-outback-awd-6gen-auto-awd-my21/OAG-AD-21406489/?Cr=110,2021 Subaru Outback AWD 6GEN Auto AWD MY21,2021,MY21,44880.0,43537.0,"$44,880 Drive Away","$43,537 Excl. Est. Govt. Charges",22907,OAG-AD-21406489,dealer,Subaru,Outback,AWD 6GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"22,907 km"
111,https://www.carsales.com.au/cars/details/2021-subaru-outback-awd-6gen-auto-awd-my21/OAG-AD-21391049/?Cr=111,2021 Subaru Outback AWD 6GEN Auto AWD MY21,2021,MY21,44990.0,43649.0,"$44,990 Drive Away","$43,649 Excl. Est. Govt. Charges",21185,OAG-AD-21391049,dealer,Subaru,Outback,AWD 6GEN  AWD,QLD,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"21,185 km"
112,https://www.carsales.com.au/cars/details/2019-subaru-outback-3-6r-5gen-auto-awd-my19/OAG-AD-20803521/?Cr=112,2019 Subaru Outback 3.6R 5GEN Auto AWD MY19,2019,MY19,,43990.0,"$43,990*",Excl. Govt. Charges,83945,OAG-AD-20803521,dealer,Subaru,Outback,3.6R 5GEN  AWD,VIC,SUV,Automatic,6cyl 3.6L Petrol,Dealer Used Car,,"83,945 km"
113,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-premium-5gen-auto-awd-my20/OAG-AD-21364035/?Cr=113,2020 Subaru Outback 2.5i Premium 5GEN Auto AWD MY20,2020,MY20,,43990.0,"$43,990*",Excl. Govt. Charges,27937,OAG-AD-21364035,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"27,937 km"
114,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-20756358/?Cr=114,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,,43990.0,"$43,990*",Excl. Govt. Charges,23210,OAG-AD-20756358,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"23,210 km"
115,https://www.carsales.com.au/cars/details/2021-subaru-outback-awd-6gen-auto-awd-my21/OAG-AD-20933306/?Cr=115,2021 Subaru Outback AWD 6GEN Auto AWD MY21,2021,MY21,,43999.0,"$43,999*",Excl. Govt. Charges,24035,OAG-AD-20933306,dealer,Subaru,Outback,AWD 6GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"24,035 km"
116,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-x-5gen-auto-awd-my20/SSE-AD-13002015/?Cr=116,2020 Subaru Outback 2.5i-X 5GEN Auto AWD MY20,2020,MY20,,43999.0,"$43,999*",Excl. Govt. Charges,29800,SSE-AD-13002015,private,Subaru,Outback,2.5i-X 5GEN  AWD,QLD,SUV,Automatic,4cyl 2.5L Petrol,Private Seller Car,,"29,800 km"
117,https://www.carsales.com.au/cars/details/2021-subaru-outback-awd-6gen-auto-awd-my21/SSE-AD-14192079/?Cr=117,2021 Subaru Outback AWD 6GEN Auto AWD MY21,2021,MY21,,44000.0,"$44,000*",Excl. Govt. Charges,28900,SSE-AD-14192079,private,Subaru,Outback,AWD 6GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Private Seller Car,,"28,900 km"
118,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-premium-5gen-auto-awd-my20/OAG-AD-20789975/?Cr=118,2020 Subaru Outback 2.5i Premium 5GEN Auto AWD MY20,2020,MY20,45990.0,44092.0,"$45,990 Drive Away","$44,092 Excl. Est. Govt. Charges",62970,OAG-AD-20789975,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"62,970 km"
119,https://www.carsales.com.au/cars/details/2021-subaru-outback-awd-6gen-auto-awd-my21/OAG-AD-21411517/?Cr=119,2021 Subaru Outback AWD 6GEN Auto AWD MY21,2021,MY21,45990.0,44092.0,"$45,990 Drive Away","$44,092 Excl. Est. Govt. Charges",23312,OAG-AD-21411517,dealer,Subaru,Outback,AWD 6GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"23,312 km"
120,https://www.carsales.com.au/cars/details/2021-subaru-outback-awd-6gen-auto-awd-my21/SSE-AD-13654921/?Cr=120,2021 Subaru Outback AWD 6GEN Auto AWD MY21,2021,MY21,,44490.0,"$44,490*",Excl. Govt. Charges,19900,SSE-AD-13654921,private,Subaru,Outback,AWD 6GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Private Seller Car,,"19,900 km"
121,https://www.carsales.com.au/cars/details/2022-subaru-outback-awd-6gen-auto-awd-my22/OAG-AD-21349564/?Cr=121,2022 Subaru Outback AWD 6GEN Auto AWD MY22,2022,MY22,47069.0,44522.0,"$47,069 Drive Away","$44,522 Excl. Est. Govt. Charges",2252,OAG-AD-21349564,dealer,Subaru,Outback,AWD 6GEN  AWD,WA,SUV,Automatic,4cyl 2.5L Petrol,Dealer Demo,,"2,252 km"
122,https://www.carsales.com.au/cars/details/2021-subaru-outback-awd-6gen-auto-awd-my21/OAG-AD-21421342/?Cr=122,2021 Subaru Outback AWD 6GEN Auto AWD MY21,2021,MY21,45980.0,,"$45,980 Drive Away",Drive Away,12201,OAG-AD-21421342,dealer,Subaru,Outback,AWD 6GEN  AWD,QLD,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"12,201 km"
123,https://www.carsales.com.au/cars/details/2021-subaru-outback-awd-6gen-auto-awd-my21/OAG-AD-21165771/?Cr=123,2021 Subaru Outback AWD 6GEN Auto AWD MY21,2021,MY21,45990.0,44619.0,"$45,990 Drive Away","$44,619 Excl. Est. Govt. Charges",20570,OAG-AD-21165771,dealer,Subaru,Outback,AWD 6GEN  AWD,QLD,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"20,570 km"
